payment_id,order_id,amount_received,payment_date,payment_mode
1972,2158,4466.0,2026-04-26,NEFT
1973,2159,6765.98,2026-07-31,NEFT
1974,2160,8117.12,2025-12-24,NEFT
1975,2161,11532.92,2025-09-21,UPI
1976,2162,2500.58,2026-01-29,UPI
1977,2163,6107.88,2025-10-23,NEFT
1978,2164,4686.12,2025-06-18,NEFT
1979,2165,12053.53,2026-06-13,UPI
1980,2166,29004.86,2025-05-29,Cheque
1981,2168,21988.38,2025-11-12,Cheque
1982,2170,2120.73,2026-07-31,NEFT
1983,2171,10715.59,2025-06-06,UPI
1984,2172,24845.3,2026-04-25,UPI
1985,2173,20551.51,2025-11-20,Cheque
1986,2174,7084.63,2026-05-29,UPI
1987,2175,19529.48,2025-10-04,NEFT
1988,2176,9000.69,2026-02-28,NEFT
1989,2177,10283.36,2026-05-02,Cheque
1990,2178,4017.15,2026-06-13,UPI
1991,2179,32275.0,2026-03-15,Cheque
1992,2180,23761.32,2026-06-19,Cheque
1993,2182,5219.61,2026-07-28,UPI
1994,2183,12414.83,2025-09-07,NEFT
1995,2184,40499.7,2025-10-19,UPI
1996,2185,16421.1,2025-12-10,NEFT
1997,2186,23651.31,2026-06-10,UPI
1998,2187,24186.38,2026-07-08,UPI
1999,2188,5502.6,2026-04-13,NEFT
2000,2189,24801.98,2026-05-26,Cheque
2001,2190,5803.7,2025-12-23,UPI
2002,2191,4690.8,2026-05-06,NEFT
2003,2192,23766.6,2026-01-15,NEFT
2004,2193,4141.39,2025-10-24,Cheque
2005,2194,5233.44,2026-07-27,NEFT
2006,2195,3177.0,,NEFT
2007,2196,34368.46,2025-08-08,NEFT
2008,2197,6655.91,2025-09-24,Cheque
2009,2199,3386.88,2026-03-07,UPI
2010,2200,46861.6,2025-11-10,UPI
2011,2201,4227.01,2026-03-07,UPI
2012,2202,16987.34,2026-02-26,Cheque
2013,2203,20896.36,2025-12-27,NEFT
2014,2204,5209.92,2025-11-15,Cheque
2015,2205,3984.05,2026-07-20,UPI
2016,2206,338.68,,Cheque
2017,2207,15806.22,2025-09-02,UPI
2018,2208,9930.32,2026-04-02,Cheque
2019,2209,16046.84,2025-11-25,UPI
2020,2210,1448.15,2026-03-24,Cheque
2021,2211,1825.98,2026-03-29,UPI
2022,2212,2297.74,2025-05-26,Cheque
2023,2213,33647.1,2026-04-16,UPI
2024,2214,42538.86,2025-12-13,UPI
2025,2215,11684.8,2026-02-01,NEFT
2026,2216,28689.93,2026-02-02,NEFT
2027,2217,19208.2,2025-07-01,Cheque
2028,2218,45381.76,2026-01-02,Cheque
2029,2219,40279.66,2025-10-01,UPI
2030,2220,17816.37,2026-02-17,NEFT
2031,2221,12998.93,2025-05-23,Cheque
2032,2222,4431.58,2025-11-23,UPI
2033,2224,10013.36,2025-06-26,Cheque
2034,2225,17536.17,2025-07-12,NEFT
2035,2226,3843.6,2026-07-26,NEFT
2036,2227,10602.18,2025-07-28,Cheque
2037,2228,30375.36,2026-07-22,NEFT
2038,2229,7170.94,2026-06-13,UPI
2039,2230,13829.67,2025-06-21,Cheque
2040,2231,16196.62,2025-08-26,UPI
2041,2232,9341.45,2026-05-06,Cheque
2042,2233,13430.8,2026-05-18,Cheque
2043,2234,2132.58,2025-08-17,Cheque
2044,2235,16419.8,2026-07-23,Cheque
2045,2236,19876.99,2026-04-09,UPI
2046,2237,1774.8,,Cheque
2047,2238,7101.63,2026-04-29,Cheque
2048,2239,30203.34,2026-02-21,Cheque
2049,2240,2767.18,,Cheque
2050,2241,7153.31,2025-08-05,UPI
2051,2242,2370.82,2025-07-09,UPI
2052,2243,20261.03,2026-07-17,UPI
2053,2244,15270.41,2026-05-29,Cheque
2054,2245,30852.87,2026-06-08,Cheque
2055,2246,10845.01,2025-11-02,UPI
2056,2247,25211.03,2025-07-04,Cheque
2057,2248,2812.95,2026-03-31,NEFT
2058,2249,105.31,,UPI
2059,2251,15099.97,2026-03-16,Cheque
2060,2252,14693.92,2026-03-13,Cheque
2061,2253,13719.33,2026-07-03,Cheque
2062,2254,16067.22,2026-02-17,NEFT
2063,2255,19240.65,2025-12-10,Cheque
2064,2256,3622.78,2025-08-07,NEFT
2065,2257,17761.38,2025-11-06,UPI
2066,2258,8751.11,2025-11-01,NEFT
2067,2259,232.76,,NEFT
2068,2260,22492.83,2025-09-11,NEFT
2069,2261,10050.72,2026-04-02,NEFT
2070,2262,17582.14,2026-04-08,NEFT
2071,2263,2379.44,2026-07-31,Cheque
2072,2264,4749.77,,Cheque
2073,2265,35514.99,2026-02-22,Cheque
2074,2266,40886.18,2026-05-13,UPI
2075,2267,11184.88,2026-02-16,Cheque
2076,2268,2189.04,2026-01-18,NEFT
2077,2269,13589.55,2026-02-10,Cheque
2078,2270,3240.98,,UPI
2079,2271,16532.24,2025-05-29,Cheque
2080,2272,15728.07,2025-11-15,Cheque
2081,2273,7090.2,2025-06-23,UPI
2082,2274,3562.86,,UPI
2083,2275,7364.14,2026-03-28,UPI
2084,2276,10416.83,2026-04-18,UPI
2085,2277,10237.44,2025-06-25,NEFT
2086,2278,3701.25,2025-10-31,Cheque
2087,2279,5675.25,2026-06-21,NEFT
2088,2280,11930.98,2025-08-16,Cheque
2089,2281,4630.08,,NEFT
2090,2282,30442.03,2025-06-12,Cheque
2091,2283,18926.92,2026-05-20,UPI
2092,2284,14728.28,2026-03-15,UPI
2093,2285,19280.3,2025-09-03,Cheque
2094,2286,12416.03,2025-05-31,Cheque
2095,2287,1818.6,2026-04-11,Cheque
2096,2288,35476.97,2025-08-21,Cheque
2097,2289,13186.61,2026-03-03,NEFT
2098,2290,20573.92,2026-02-11,UPI
2099,2291,15015.67,2026-04-21,UPI
2100,2292,2528.47,2025-06-12,UPI
2101,2293,12454.02,2025-12-05,UPI
2102,2294,8536.32,2025-08-05,NEFT
2103,2295,5723.53,2025-08-05,Cheque
2104,2296,18666.95,2025-07-21,NEFT
2105,2297,16765.48,2025-08-24,Cheque
2106,2298,19052.14,2026-03-24,UPI
2107,2299,3578.47,2025-06-30,UPI
2108,2300,8784.98,,NEFT
2109,2301,1788.33,2025-06-04,NEFT
2110,2302,9000.69,2026-05-12,Cheque
2111,2303,5001.16,2025-08-29,UPI
2112,2304,45837.32,2025-05-28,Cheque
2113,2305,6174.38,2026-02-11,UPI
2114,2307,26101.11,2026-02-05,NEFT
2115,2308,3322.28,2025-11-13,UPI
2116,2310,16310.86,2026-07-23,UPI
2117,2311,8815.11,2026-01-27,UPI
2118,2312,19331.51,2026-01-02,NEFT
2119,2313,35740.6,2025-09-23,UPI
2120,2314,35280.36,2025-06-12,Cheque
2121,2315,40902.75,2026-04-27,NEFT
2122,2316,19163.17,2025-12-19,Cheque
2123,2317,32463.67,2026-07-24,Cheque
2124,2318,42280.6,2026-07-28,UPI
2125,2319,1986.86,2025-06-22,NEFT
2126,2320,14896.15,2026-03-09,UPI
2127,2321,33669.35,2026-01-18,UPI
2128,2322,32133.26,2026-06-06,UPI
2129,2323,9753.26,,NEFT
2130,2324,8830.63,2026-02-13,NEFT
2131,2325,4832.3,2026-05-15,UPI
2132,2326,8309.69,2025-12-25,NEFT
2133,2327,6941.23,2026-07-31,NEFT
2134,2329,5786.03,2025-12-07,NEFT
2135,2330,26254.43,2026-02-22,Cheque
2136,2331,1728.0,2025-09-23,UPI
2137,2332,8621.65,2025-11-23,NEFT
2138,2333,9177.06,2026-01-04,UPI
2139,2334,9843.56,2026-01-31,UPI
2140,2335,971.13,2025-06-12,NEFT
2141,2336,9169.99,2025-06-01,NEFT
2142,2337,4971.14,2026-02-26,Cheque
2143,2338,5900.26,2025-08-25,NEFT
2144,2339,15500.92,2025-07-03,NEFT
2145,2340,8387.2,2025-08-22,UPI
2146,2341,22706.64,2025-10-03,NEFT
2147,2342,36601.37,2025-09-16,NEFT
2148,2343,29449.98,2026-03-05,Cheque
2149,2344,27914.51,2025-12-22,Cheque
2150,2345,5050.43,2026-06-10,NEFT
2151,2347,5117.76,2026-06-29,NEFT
2152,2349,887.04,,UPI
2153,2350,21250.8,2026-01-23,NEFT
2154,2351,32255.89,2026-07-24,Cheque
2155,2353,567.68,,NEFT
2156,2354,24330.38,2025-11-15,UPI
2157,2355,4100.51,2026-01-19,NEFT
2158,2356,37330.86,2026-04-06,NEFT
2159,2357,14722.15,2026-07-31,UPI
2160,2358,10179.57,2026-04-17,Cheque
2161,2359,16870.18,2026-02-24,NEFT
2162,2360,1277.8,2026-03-22,Cheque
2163,2361,17680.56,2026-03-11,Cheque
2164,2362,25564.31,2026-07-01,UPI
2165,2364,5206.8,2026-05-01,UPI
2166,2365,2683.38,2025-07-08,NEFT
2167,2366,21878.89,2025-07-17,UPI
2168,2367,3179.12,2025-10-01,NEFT
2169,2368,7687.2,2025-10-16,NEFT
2170,2370,6355.69,2026-02-15,UPI
2171,2371,27837.18,2025-06-17,UPI
2172,2372,13747.57,2026-02-24,UPI
2173,2373,5852.4,2025-07-11,NEFT
2174,2374,2189.04,2026-05-15,Cheque
2175,2375,10958.36,2026-01-12,UPI
2176,2376,17522.28,2026-01-04,Cheque
2177,2377,7578.52,2026-03-16,Cheque
2178,2379,22109.12,2026-02-03,NEFT
2179,2380,15041.86,2025-10-08,Cheque
2180,2381,1952.42,2025-12-27,Cheque
2181,2382,21015.47,2026-06-06,Cheque
2182,2383,12793.85,2025-11-18,UPI
2183,2384,6784.83,2025-06-02,NEFT
2184,2385,1875.58,2025-12-14,NEFT
2185,2386,3061.6,2026-01-16,NEFT
2186,2387,26473.88,2025-11-03,Cheque
2187,2388,36401.8,2025-09-17,NEFT
2188,2389,16911.84,2025-06-25,NEFT
2189,2390,3764.9,2026-01-06,NEFT
2190,2391,12803.01,2026-05-12,Cheque
2191,2392,32762.27,2026-04-24,Cheque
2192,2394,1916.19,2026-03-05,NEFT
2193,2395,15153.9,2025-11-29,Cheque
2194,2396,39667.98,2026-05-12,UPI
2195,2397,2466.28,2025-10-11,UPI
2196,2398,1788.33,2026-07-31,NEFT
2197,2399,2450.55,,UPI
2198,2400,16075.43,2026-03-14,NEFT
2199,2401,27440.28,2026-07-31,NEFT
2200,2402,3257.32,2025-08-15,UPI
2201,2404,6758.78,2026-05-20,Cheque
2202,2405,35311.36,2026-06-23,Cheque
2203,2406,23738.76,2026-07-16,Cheque
2204,2407,30243.66,2025-08-20,Cheque
2205,2408,10050.72,2026-03-01,Cheque
2206,2409,21776.56,2026-07-31,UPI
2207,2410,3709.01,2025-11-22,Cheque
2208,2411,8222.94,2025-07-12,UPI
2209,2412,9020.87,2025-07-28,NEFT
2210,2413,3405.15,2025-05-23,UPI
2211,2414,16143.12,2026-03-19,UPI
2212,2415,1115.52,2025-06-23,NEFT
2213,2416,12123.12,2026-02-23,UPI
2214,2417,7955.55,2025-12-23,UPI
2215,2418,30311.6,2025-05-15,Cheque
2216,2420,6840.89,2025-06-25,UPI
2217,2421,2044.48,2026-03-01,Cheque
2218,2422,4022.78,2026-05-18,UPI
2219,2423,19545.22,2025-06-26,UPI
2220,2424,11955.45,2026-07-31,NEFT
2221,2425,14221.28,2026-06-20,NEFT
2222,2426,1596.09,2025-07-31,Cheque
2223,2427,2298.79,2025-07-29,UPI
2224,2429,15822.96,2026-02-28,NEFT
2225,2430,1899.99,2026-02-13,UPI
2226,2431,2551.33,2025-05-14,NEFT
2227,2432,6369.41,2025-08-27,NEFT
2228,2433,5838.53,2026-01-27,Cheque
2229,2434,36877.92,2026-07-19,UPI
2230,2435,27867.24,2026-06-06,UPI
2231,2436,335.01,,Cheque
2232,2438,7287.03,2025-07-31,NEFT
2233,2439,19311.48,2025-06-10,NEFT
2234,2440,8880.69,2025-11-06,UPI
2235,2442,8851.56,2025-11-21,Cheque
2236,2443,9348.36,2025-10-07,Cheque
2237,2444,6481.68,,Cheque
2238,2445,18419.11,2025-06-04,UPI
2239,2446,2758.19,2026-04-24,NEFT
2240,2447,23982.45,2026-05-25,UPI
2241,2448,4727.37,,Cheque
2242,2449,20118.58,2025-09-27,NEFT
2243,2450,30697.68,2025-06-29,UPI
2244,2452,8222.94,2026-04-17,Cheque
2245,2453,18061.78,2025-07-05,UPI
2246,2454,25331.65,2025-11-07,NEFT
2247,2455,13123.63,2025-10-21,Cheque
2248,2456,18072.57,2025-12-23,Cheque
2249,2457,8378.11,2025-09-11,UPI
2250,2459,2230.01,,NEFT
2251,2460,2270.24,,UPI
2252,2462,18576.55,2026-07-06,UPI
2253,2463,2331.85,2025-08-21,Cheque
2254,2464,6509.83,2026-07-31,NEFT
2255,2465,18271.75,2025-06-05,UPI
2256,2466,42944.32,2026-04-30,Cheque
2257,2467,2895.16,2026-06-10,NEFT
2258,2468,43757.78,2025-11-24,NEFT
2259,2470,20451.45,2026-05-11,NEFT
2260,2471,4825.24,2026-03-04,Cheque
2261,2472,46219.16,2025-09-08,NEFT
2262,2473,25776.34,2026-05-19,UPI
2263,2474,2031.39,2026-06-11,Cheque
2264,2475,25431.52,2025-12-05,NEFT
2265,2476,14883.93,2025-12-06,Cheque
2266,2477,24845.3,2026-01-11,UPI
2267,2479,14313.88,2026-01-21,Cheque
2268,2480,16274.9,2025-06-16,UPI
2269,2481,18020.82,2025-06-17,UPI
2270,2482,3828.64,2025-10-13,Cheque
2271,2483,14545.23,2025-09-02,Cheque
2272,2484,12979.47,2026-01-20,UPI
2273,2485,10039.32,2025-05-30,Cheque
2274,2486,14396.2,2025-06-11,NEFT
2275,2488,45563.04,2026-01-07,Cheque
2276,2491,6888.21,2025-08-26,NEFT
2277,2492,30053.64,2026-03-05,NEFT
2278,2493,6304.37,2026-04-29,UPI
2279,2494,24679.98,2026-07-05,UPI
2280,2497,10602.18,2026-02-05,Cheque
2281,2498,6940.15,,NEFT
2282,2499,956.91,2026-05-16,NEFT
2283,2501,38192.74,2025-08-01,NEFT
2284,2503,21807.53,2025-10-12,NEFT
2285,2504,18001.38,2026-04-25,UPI
2286,2505,1363.41,2025-09-01,UPI
2287,2507,20020.89,2026-05-06,UPI
2288,2508,14913.42,2025-05-15,NEFT
2289,2509,4495.06,2025-12-22,Cheque
2290,2510,6718.36,,NEFT
2291,2512,11790.77,2025-10-06,NEFT
2292,2513,4511.55,2025-10-27,Cheque
2293,2514,16235.89,2026-01-11,Cheque
2294,2515,33002.52,2026-07-01,Cheque
2295,2516,1969.07,2025-11-12,UPI
2296,2517,18235.19,2025-06-10,UPI
2297,2518,7289.33,2025-08-31,UPI
2298,2519,2035.81,2026-07-31,UPI
2299,2520,15476.48,2025-11-18,Cheque
2300,2521,1302.89,,Cheque
2301,2522,8543.3,2026-01-29,NEFT
2302,2523,18059.28,2025-12-21,Cheque
2303,2525,6206.45,2026-02-28,Cheque
2304,2526,47354.88,2026-05-11,UPI
2305,2527,19498.4,2025-07-06,Cheque
2306,2528,39776.79,2026-03-02,Cheque
2307,2529,3207.31,,UPI
2308,2530,26265.88,2025-08-07,NEFT
2309,2531,31240.79,2026-05-19,UPI
2310,2532,17824.95,2025-10-26,Cheque
2311,2534,5960.59,2026-07-13,UPI
2312,2535,12963.0,2025-06-05,NEFT
2313,2536,2308.06,2025-10-13,UPI
2314,2537,7455.29,2025-12-14,NEFT
2315,2539,1564.5,,Cheque
2316,2540,16249.61,2025-08-06,UPI
2317,2541,4918.73,2026-07-26,Cheque
2318,2543,29318.4,2025-08-01,NEFT
2319,2544,2725.83,2026-07-31,NEFT
2320,2545,11759.43,2026-07-28,UPI
2321,2546,41007.83,2026-01-27,UPI
2322,2547,6928.41,2026-06-21,UPI
2323,2548,3742.68,2025-07-08,UPI
2324,2549,8717.65,2025-11-23,Cheque
2325,2550,13752.99,2025-09-26,Cheque
2326,2551,14902.52,2026-02-28,UPI
2327,2552,3945.21,2026-07-14,UPI
2328,2553,5843.64,2026-07-31,NEFT
2329,2554,19012.19,2026-02-20,Cheque
2330,2555,1544.86,2025-09-15,Cheque
2331,2556,18390.81,2025-10-04,Cheque
2332,2557,6322.26,,NEFT
2333,2558,49731.61,2026-07-31,UPI
2334,2559,10988.84,2026-07-03,Cheque
2335,2560,8462.34,2025-12-22,Cheque
2336,2561,17243.3,2025-09-28,Cheque
2337,2562,5502.97,2026-06-08,NEFT
2338,2563,26801.92,2026-01-24,UPI
2339,2564,4171.27,2026-04-26,Cheque
2340,2565,13674.9,2026-06-09,Cheque
2341,2566,35260.43,2026-05-08,Cheque
2342,2568,6671.64,2025-09-24,NEFT
2343,2569,20668.78,2025-08-26,Cheque
2344,2570,297.98,,Cheque
2345,2571,12258.41,2026-03-03,Cheque
2346,2572,7379.2,2025-07-15,Cheque
2347,2573,3045.42,2026-07-31,UPI
2348,2574,19779.91,2026-03-06,UPI
2349,2575,16143.12,2026-04-02,NEFT
2350,2576,2054.51,,Cheque
2351,2577,7251.52,2026-03-01,NEFT
2352,2578,2037.25,2026-01-05,NEFT
2353,2580,5339.24,2026-07-24,NEFT
2354,2582,39784.1,2026-07-31,Cheque
2355,2583,5581.44,2025-10-12,Cheque
2356,2584,26131.6,2025-06-29,NEFT
2357,2585,3129.19,2026-05-27,NEFT
2358,2586,450.76,2026-04-22,NEFT
2359,2587,4016.8,2025-06-09,NEFT
2360,2588,6656.51,2025-08-13,UPI
2361,2589,34805.84,2025-12-06,UPI
2362,2590,32640.39,2025-05-16,NEFT
2363,2591,38527.76,2025-12-04,UPI
2364,2592,7577.9,2026-04-22,UPI
2365,2594,24286.09,2026-02-21,Cheque
2366,2595,638.9,2026-02-03,NEFT
2367,2596,38527.76,2025-07-20,Cheque
2368,2598,4018.53,2026-06-03,NEFT
2369,2599,766.68,2026-01-13,Cheque
2370,2600,6638.64,2025-09-12,NEFT
2371,2601,1244.22,2026-07-15,NEFT
2372,2602,13747.38,2026-07-02,UPI
2373,2603,11126.25,2025-07-28,NEFT
2374,2604,22905.19,2026-03-02,NEFT
2375,2605,17402.73,2026-07-10,NEFT
2376,2606,11443.84,2026-01-21,UPI
2377,2607,470.89,,Cheque
2378,2608,44174.97,2025-12-13,Cheque
2379,2610,7010.24,2025-06-29,NEFT
2380,2611,3846.06,2025-07-28,UPI
2381,2612,17898.44,2026-02-25,UPI
2382,2613,44441.5,2025-11-28,UPI
2383,2614,11222.25,2026-04-26,UPI
2384,2616,27867.24,2026-07-31,NEFT
2385,2617,5158.93,2026-02-07,NEFT
2386,2618,8970.48,2026-01-31,UPI
2387,2619,3149.28,2025-10-29,Cheque
2388,2620,5072.32,2026-05-18,NEFT
2389,2621,14910.58,2026-01-10,UPI
2390,2622,7911.48,2025-08-03,Cheque
2391,2623,5328.35,2025-06-19,Cheque
2392,2624,21097.28,2026-01-10,UPI
2393,2625,16183.64,2026-06-24,UPI
2394,2626,34982.74,2026-01-27,UPI
2395,2627,6711.4,2025-07-02,NEFT
2396,2629,1914.32,2025-08-31,NEFT
2397,2630,25501.95,2026-07-25,Cheque
2398,2631,7622.24,2025-12-03,Cheque
2399,2632,2176.34,2025-11-28,NEFT
2400,2633,6267.01,2025-09-25,UPI
2401,2634,9493.9,2026-03-31,Cheque
2402,2635,5343.61,2025-06-01,NEFT
2403,2636,47996.82,2026-06-12,UPI
2404,2637,3344.23,2026-05-22,NEFT
2405,2638,6930.38,2026-04-01,NEFT
2406,2639,21781.21,2026-06-28,UPI
2407,2640,7811.79,2025-08-01,Cheque
2408,2641,4407.21,,Cheque
2409,2642,18418.17,2026-04-21,Cheque
2410,2643,8031.45,2026-03-04,Cheque
2411,2645,31955.39,2025-11-11,NEFT
2412,2646,33342.76,2025-10-25,Cheque
2413,2647,6315.81,2025-07-05,NEFT
2414,2650,3794.75,,Cheque
2415,2651,10758.97,2026-03-26,UPI
2416,2652,45552.65,2025-10-09,Cheque
2417,2653,41383.92,2026-02-08,NEFT
2418,2654,39108.52,2025-07-03,UPI
2419,2655,25610.93,2025-08-29,UPI
2420,2656,6947.6,,UPI
2421,2657,8570.67,2025-12-25,UPI
2422,2658,5634.31,2025-06-06,Cheque
2423,2659,19657.33,2025-09-20,Cheque
2424,2660,41688.08,2025-08-12,Cheque
2425,2661,6831.93,2026-03-29,NEFT
2426,2662,8486.08,2025-09-22,Cheque
2427,2663,5510.22,2026-06-06,UPI
2428,2664,13961.01,2026-06-01,Cheque
2429,2665,24744.16,2026-07-31,NEFT
2430,2666,16513.92,2025-09-22,NEFT
2431,2667,18045.54,2026-01-14,UPI
2432,2668,952.91,,NEFT
2433,2669,3094.25,2025-09-26,NEFT
2434,2670,21527.84,2026-02-17,UPI
2435,2671,13510.22,2025-10-10,NEFT
2436,2672,51258.42,2026-02-24,Cheque
2437,2673,7053.84,2026-07-04,Cheque
2438,2674,9516.55,2025-10-04,Cheque
2439,2675,1828.42,2026-03-27,NEFT
2440,2676,14569.44,2025-08-19,NEFT
2441,2677,13459.75,2026-07-04,NEFT
2442,2678,2850.77,2025-09-04,NEFT
2443,2679,6058.13,2026-04-24,NEFT
2444,2680,18512.91,2025-08-05,Cheque
2445,2681,2985.27,2025-06-25,Cheque
2446,2682,12889.4,2026-06-19,NEFT
2447,2683,24454.18,2025-10-05,NEFT
2448,2684,1640.76,2025-06-18,UPI
2449,2685,34574.75,2025-06-12,UPI
2450,2686,17709.0,2025-08-20,Cheque
2451,2687,34194.7,2025-12-01,NEFT
2452,2688,2247.53,2026-04-16,NEFT
2453,2689,41383.92,2025-05-16,Cheque
2454,2691,5678.03,2026-04-18,NEFT
2455,2692,6115.3,2026-07-31,NEFT
2456,2693,12028.96,2025-09-07,Cheque
2457,2694,840.16,,Cheque
2458,2696,2411.27,2025-12-14,UPI
2459,2697,6076.06,2025-12-13,Cheque
2460,2698,6567.41,,NEFT
2461,2699,17141.54,2025-06-24,NEFT
2462,2700,5129.25,2026-07-09,Cheque
2463,2701,44641.6,2025-07-24,NEFT
2464,2702,6661.49,2026-04-26,Cheque
2465,2703,6460.83,2026-05-05,Cheque
2466,2705,1391.36,2025-06-23,Cheque
2467,2706,14396.2,2025-09-30,NEFT
2468,2707,3030.36,2026-01-31,Cheque
2469,2708,31760.99,2026-07-01,NEFT
2470,2709,25997.86,2025-09-22,UPI
2471,2710,11020.44,2025-10-02,Cheque
2472,2711,12864.11,2026-07-31,NEFT
2473,2712,5959.21,2025-12-29,Cheque
2474,2713,24914.09,2025-10-07,Cheque
2475,2714,13181.91,2026-04-30,NEFT
2476,2715,16091.4,2026-02-19,UPI
2477,2716,2813.15,2026-01-18,Cheque
2478,2717,7251.14,2026-07-17,Cheque
2479,2718,6658.73,2026-06-12,Cheque
2480,2719,11213.1,2026-05-26,Cheque
2481,2720,27769.59,2025-09-24,Cheque
2482,2721,27388.48,2026-04-22,NEFT
2483,2723,4506.33,,Cheque
2484,2724,3280.64,2025-11-27,UPI
2485,2725,24904.86,2026-02-18,UPI
2486,2726,8082.08,2025-06-25,UPI
2487,2727,25126.8,2025-10-11,UPI
2488,2728,2669.91,2025-06-23,UPI
2489,2729,8763.6,2025-09-06,UPI
2490,2730,23492.26,2026-07-07,Cheque
2491,2731,12782.93,2026-03-12,Cheque
2492,2732,18501.43,2025-08-19,UPI
2493,2733,14774.56,2025-05-20,NEFT
2494,2734,21859.79,2025-07-12,UPI
2495,2735,5903.4,2025-06-18,NEFT
2496,2736,3865.28,,NEFT
2497,2737,9224.64,2026-01-12,Cheque
2498,2738,15634.13,2026-05-14,UPI
2499,2739,2632.19,2026-05-26,UPI
2500,2740,3362.31,2026-02-21,UPI
2501,2741,7143.38,2025-12-26,UPI
2502,2742,12299.52,2025-07-26,UPI
2503,2743,4634.08,2025-06-10,UPI
2504,2744,16460.96,2026-03-25,Cheque
2505,2746,10963.92,2026-05-16,NEFT
2506,2747,5647.35,2026-05-20,Cheque
2507,2748,8473.68,2026-02-16,Cheque
2508,2749,22938.7,2025-06-03,UPI
2509,2750,17402.73,2025-06-13,NEFT
2510,2751,31905.01,2026-07-17,Cheque
2511,2752,3530.13,2026-06-07,NEFT
2512,2755,14430.49,2026-05-19,NEFT
2513,2756,1351.36,2026-01-10,NEFT
2514,2758,50610.53,2026-05-04,UPI
2515,2760,2035.4,2026-07-16,UPI
2516,2761,35632.74,2025-12-12,NEFT
2517,2762,3337.05,2026-06-30,UPI
2518,2763,4258.71,2026-07-31,UPI
2519,2765,22814.63,2025-07-06,NEFT
2520,2766,7170.94,2026-02-23,NEFT
2521,2767,23126.79,2026-01-29,UPI
2522,2768,13779.93,2026-04-23,NEFT
2523,2769,16419.28,2025-05-13,Cheque
2524,2770,5891.72,2026-07-31,NEFT
2525,2771,16090.89,2025-09-13,UPI
2526,2772,47814.3,2026-04-19,UPI
2527,2773,41772.39,2025-09-23,Cheque
2528,2774,22137.65,2025-11-18,Cheque
2529,2775,2000.39,2026-05-19,Cheque
2530,2776,7870.0,2025-12-28,NEFT
2531,2777,4427.52,2025-07-07,NEFT
2532,2778,30733.11,2025-09-01,NEFT
2533,2779,1878.37,2026-07-07,UPI
2534,2780,2814.05,2025-08-15,NEFT
2535,2781,11228.67,2025-09-01,Cheque
2536,2782,2606.67,2026-03-25,Cheque
2537,2783,2779.09,,UPI
2538,2784,6971.36,2025-09-26,UPI
2539,2785,1277.8,2026-05-04,UPI
2540,2786,25028.91,2026-06-09,NEFT
2541,2788,8181.37,2026-02-16,UPI
2542,2789,9111.81,,Cheque
2543,2790,3889.76,,NEFT
2544,2791,36373.92,2025-06-17,UPI
2545,2793,5899.76,2025-08-16,NEFT
2546,2794,3014.31,2025-07-01,UPI
2547,2796,2501.76,2026-02-09,UPI
2548,2797,5502.97,2025-08-26,Cheque
2549,2798,15370.67,2026-04-05,UPI
2550,2799,2065.3,2026-02-10,UPI
2551,2800,7130.02,2026-02-01,UPI
2552,2801,4024.02,2026-05-09,NEFT
2553,2802,594.37,,UPI
2554,2803,8916.88,2026-07-31,Cheque
2555,2804,3576.2,2026-01-21,Cheque
2556,2806,1887.81,,UPI
2557,2807,20372.14,2026-02-15,NEFT
2558,2809,1368.11,2025-09-24,NEFT
2559,2810,1265.83,2025-09-13,UPI
2560,2811,27949.89,2026-05-02,NEFT
2561,2812,7483.76,2025-07-29,NEFT
2562,2813,5494.9,2025-06-30,Cheque
2563,2814,18415.06,2025-07-21,Cheque
2564,2815,17011.61,2026-03-14,NEFT
2565,2816,7787.68,2025-07-27,Cheque
2566,2817,18674.46,2026-03-18,NEFT
2567,2818,3207.7,,Cheque
2568,2819,40606.81,2025-06-14,NEFT
2569,2820,15952.5,2025-07-15,NEFT
2570,2821,5378.92,2026-01-16,Cheque
2571,2822,5616.88,,NEFT
2572,2824,8034.3,2026-07-28,UPI
2573,2825,26001.29,2025-10-31,NEFT
2574,2826,782.87,,Cheque
2575,2827,19264.18,2025-07-19,UPI
2576,2828,2337.46,2026-02-03,Cheque
2577,2829,5273.42,2025-08-24,UPI
2578,2830,7192.56,2026-01-27,NEFT
2579,2831,3750.59,2026-07-17,NEFT
2580,2832,4506.57,2026-07-31,NEFT
2581,2833,9331.2,2026-02-08,NEFT
2582,2834,2616.72,2026-07-15,UPI
2583,2836,3050.53,,UPI
2584,2837,9426.48,2026-01-16,UPI
2585,2838,39659.59,2026-07-04,NEFT
2586,2839,15348.84,2026-06-28,Cheque
2587,2840,31876.2,2025-12-06,UPI
2588,2841,8973.17,2025-06-20,UPI
2589,2842,6768.84,2026-01-30,UPI
2590,2843,1937.27,2025-09-30,UPI
2591,2844,4221.08,2025-12-26,NEFT
2592,2845,6702.32,2025-12-26,NEFT
2593,2846,3597.14,2025-07-31,Cheque
2594,2847,2734.19,2025-09-12,Cheque
2595,2848,12781.35,2026-02-24,UPI
2596,2849,7080.97,2026-04-27,NEFT
2597,2850,6044.74,2025-12-09,Cheque
2598,2851,3042.2,2025-12-16,NEFT
2599,2852,14459.67,2026-07-28,Cheque
2600,2853,4257.46,2026-07-18,Cheque
